Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk2,Team2,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%2,TOV%2,DRB%,FT/FGA2,Arena,Attend,Attend./G
17,New Jersey Nets*,82,19830,40.1,89.9,.446,5.3,15.7,.338,34.8,74.1,.469,18.5,25.1,.735,13.7,33.2,46.9,26.2,9.4,6.5,15.7,22.9,4,New Jersey Nets*,26.1,52,30,53,29,4.16,-0.49,3.67,104.0,99.5,+4.5,91.8,.280,.175,.515,,.476,13.4,29.2,.206,,.459,14.9,71.6,.213,,Continental Airlines Arena,564,194,13,761,
18,Boston Celtics*,82,19830,37.3,88.1,.424,9.1,25.5,.359,28.2,62.6,.450,19.6,25.6,.764,11.7,33.6,45.3,22.5,10.4,3.8,14.6,23.2,9,Boston Celtics*,26.2,49,33,48,34,2.21,-0.46,1.75,103.4,101.0,+2.4,92.5,.291,.289,.520,,.476,12.8,24.1,.223,,.464,15.1,72.9,.245,,FleetCenter,659,751,16,091,
4,Sacramento Kings*,82,19755,41.5,89.0,.467,5.4,14.7,.367,36.1,74.3,.486,20.6,27.4,.751,12.9,34.3,47.2,24.9,9.4,4.8,14.3,19.8,1,Sacramento Kings*,27.0,61,21,61,21,7.61,0.00,7.61,109.0,101.1,+7.9,95.6,.308,.166,.539,,.497,12.4,27.9,.231,,.467,13.6,71.7,.185,,ARCO Arena (II),709,997,17,317,
13,Detroit Pistons*,82,19680,38.5,85.3,.452,7.7,20.4,.376,30.9,64.9,.475,20.0,26.5,.756,11.0,32.1,43.0,23.9,8.8,7.7,16.2,23.0,10,Detroit Pistons*,29.5,50,32,48,34,2.13,-0.45,1.69,104.8,102.4,+2.4,90.0,.310,.240,.540,,.497,14.3,24.4,.235,,.474,14.8,70.5,.206,,The Palace of Auburn Hills,760,807,18,556,
15,Charlotte Hornets*,82,19755,39.2,89.2,.440,4.7,13.5,.348,34.5,75.7,.456,21.2,28.5,.745,14.3,33.9,48.3,23.8,8.8,6.2,15.6,23.7,14,Charlotte Hornets*,28.3,44,38,44,38,0.96,-0.40,0.57,104.3,103.3,+1.0,89.7,.320,.151,.513,,.466,13.3,30.6,.238,,.465,13.3,72.2,.226,,Charlotte Coliseum,462,738,11,286,
9,San Antonio Spurs*,82,19855,39.1,85.4,.458,5.9,16.3,.362,33.2,69.2,.480,22.4,30.2,.742,12.2,34.5,46.6,22.1,8.4,7.2,15.8,21.1,3,San Antonio Spurs*,28.5,58,24,59,23,6.21,0.07,6.28,106.5,99.7,+6.8,90.0,.353,.190,.539,,.492,13.8,27.2,.262,,.453,13.7,71.9,.189,,Alamodome,906,390,22,107,
1,Dallas Mavericks*,82,19880,41.6,90.1,.462,8.1,21.4,.378,33.5,68.7,.488,20.9,25.9,.806,11.9,33.4,45.3,23.6,7.6,5.1,12.9,24.0,5,Dallas Mavericks*,27.6,57,25,53,29,4.26,0.16,4.41,112.2,107.7,+4.5,92.8,.288,.237,.553,,.507,11.3,26.1,.232,,.485,12.9,70.7,.239,,American Airlines Center,802,783,19,580,
23,Philadelphia 76ers*,82,19730,38.4,88.1,.436,2.9,9.8,.299,35.4,78.3,.453,22.4,28.8,.779,14.9,34.7,49.6,22.4,9.6,5.0,17.2,22.5,11,Philadelphia 76ers*,29.0,43,39,46,36,1.60,-0.33,1.27,102.1,100.3,+1.8,88.9,.327,.111,.507,,.452,14.6,31.7,.255,,.460,14.2,72.1,.208,,First Union Center,842,976,20,560,
7,Orlando Magic*,82,19830,40.1,89.5,.448,8.1,21.6,.373,32.0,68.0,.471,18.8,24.9,.754,12.2,31.7,43.9,23.4,8.6,5.0,14.5,22.1,12,Orlando Magic*,28.0,44,38,46,36,1.57,-0.32,1.25,107.0,105.3,+1.7,93.2,.278,.241,.533,,.493,12.6,26.3,.210,,.486,14.4,69.2,.215,,TD Waterhouse Centre,621,121,15,149,
22,Toronto Raptors*,82,19755,40.0,92.1,.434,5.3,15.2,.349,34.7,76.9,.451,17.4,23.5,.739,15.2,32.0,47.2,24.3,9.4,6.2,16.1,24.2,18,Toronto Raptors*,29.3,42,40,40,42,-0.44,-0.27,-0.71,102.6,103.1,-0.5,88.8,.255,.165,.501,,.463,13.6,31.4,.189,,.471,14.7,70.1,.237,,Air Canada Centre,810,160,19,760,
16,Indiana Pacers*,82,19905,38.5,86.3,.446,5.3,15.7,.339,33.2,70.6,.470,21.8,28.3,.772,12.2,33.7,45.9,24.7,8.6,5.7,16.4,24.6,15,Indiana Pacers*,26.1,42,40,42,40,0.27,-0.34,-0.07,104.1,103.8,+0.3,91.9,.328,.182,.527,,.477,14.2,27.0,.253,,.469,13.2,71.0,.227,,Conseco Fieldhouse,686,537,16,745,
3,Minnesota Timberwolves*,82,19805,42.5,92.2,.461,5.3,14.0,.378,37.2,78.2,.476,18.7,23.5,.798,14.2,34.3,48.5,26.7,7.0,5.7,14.7,23.3,6,Minnesota Timberwolves*,26.7,50,32,51,31,3.38,0.20,3.58,109.0,105.3,+3.7,90.5,.255,.152,.532,,.490,12.5,31.3,.203,,.482,12.7,73.7,.218,,Target Center,731,673,17,846,
6,Portland Trail Blazers*,82,19830,40.7,90.4,.450,6.3,17.9,.354,34.4,72.5,.474,19.7,25.8,.763,14.7,33.1,47.8,26.1,9.5,5.0,15.9,21.8,7,Portland Trail Blazers*,29.0,49,33,50,32,2.99,0.22,3.21,107.4,104.0,+3.4,89.3,.285,.198,.528,,.485,13.5,31.8,.218,,.489,14.2,73.3,.202,,Rose Garden Arena,797,821,19,459,
10,Utah Jazz*,82,19830,38.5,85.5,.450,3.8,11.3,.333,34.7,74.2,.468,24.8,32.6,.763,14.9,31.5,46.4,26.8,10.0,7.0,18.1,26.4,13,Utah Jazz*,29.9,44,38,44,38,0.89,0.32,1.21,105.6,104.6,+1.0,90.3,.381,.132,.529,,.472,15.4,33.5,.291,,.484,15.9,71.7,.286,,Delta Center,766,108,18,686,
5,Seattle SuperSonics*,82,19830,42.6,90.8,.469,6.6,17.6,.378,35.9,73.3,.490,17.2,22.7,.755,13.2,31.7,44.9,26.2,9.5,4.9,15.3,23.5,8,Seattle SuperSonics*,26.9,45,37,50,32,3.02,0.22,3.24,108.9,105.6,+3.3,89.0,.250,.193,.540,,.505,13.2,29.4,.189,,.485,14.5,68.1,.206,,KeyArena at Seattle Center,633,516,15,452,
