Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk2,Team2,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%2,TOV%2,DRB%,FT/FGA2,Arena,Attend,Attend./G
1,Golden State Warriors*,82,19805,43.4,88.4,.491,13.1,33.9,.385,30.3,54.5,.557,16.1,20.1,.801,9.6,35.9,45.5,29.0,7.5,6.3,14.0,21.1,2,Golden State Warriors*,28.4,57,25,56,26,6.46,-0.04,6.42,115.9,109.5,+6.4,100.9,.227,.384,.596,,.565,12.6,22.5,.182,,.508,11.7,77.1,.205,,Oracle Arena,803,436,19,596,
4,Milwaukee Bucks*,82,19780,41.8,87.8,.476,13.0,36.8,.353,28.8,50.9,.565,17.3,22.4,.773,9.0,39.0,47.9,25.1,7.2,5.7,13.4,18.9,1,Milwaukee Bucks*,26.9,60,22,61,21,8.87,-0.82,8.04,113.8,105.2,+8.6,103.3,.255,.419,.583,,.550,12.0,20.8,.197,,.503,11.5,80.3,.162,,Fiserv Forum,721,692,17,602,
3,Portland Trail Blazers*,82,19855,42.3,90.6,.467,11.0,30.7,.359,31.3,59.8,.523,19.0,23.3,.814,11.8,36.2,48.0,23.0,6.7,5.0,13.8,20.4,7,Portland Trail Blazers*,26.2,53,29,51,31,4.20,0.24,4.43,114.7,110.5,+4.2,99.1,.258,.339,.568,,.528,12.1,26.6,.210,,.516,11.0,77.9,.195,,Moda Center,799,345,19,496,
10,Boston Celtics*,82,19780,42.0,90.4,.465,12.6,34.4,.365,29.5,55.9,.527,15.6,19.5,.802,9.8,34.7,44.5,26.2,8.6,5.3,12.8,20.3,6,Boston Celtics*,25.7,49,33,52,30,4.44,-0.54,3.90,112.2,107.8,+4.4,99.6,.215,.381,.567,,.534,11.5,21.6,.173,,.514,13.4,77.0,.198,,TD Garden,763,584,18,624,
8,Philadelphia 76ers*,82,19805,40.6,86.2,.471,10.6,29.5,.359,30.0,56.7,.529,20.8,26.9,.771,10.6,36.1,46.7,26.3,7.2,5.2,14.6,20.8,11,Philadelphia 76ers*,26.4,51,31,48,34,2.70,-0.44,2.25,112.6,110.0,+2.6,101.6,.312,.342,.574,,.532,12.9,24.5,.241,,.512,11.1,78.6,.206,,Wells Fargo Center,838,342,20,447,
2,Houston Rockets*,82,19830,39.8,88.6,.449,16.4,46.0,.356,23.4,42.6,.551,19.6,24.7,.791,10.3,32.3,42.7,21.5,8.7,5.0,13.5,22.3,5,Houston Rockets*,29.2,53,29,53,29,4.77,0.19,4.96,115.5,110.7,+4.8,97.9,.279,.519,.581,,.542,12.0,22.8,.221,,.525,13.4,74.4,.210,,Toyota Center,740,392,18,058,
6,Denver Nuggets*,82,19730,42.8,91.9,.466,11.2,32.0,.351,31.6,59.9,.527,16.1,21.3,.755,12.1,35.3,47.3,27.9,7.9,4.5,13.7,20.5,8,Denver Nuggets*,24.9,54,28,51,31,3.95,0.24,4.19,113.0,108.9,+4.1,97.7,.232,.348,.558,,.527,11.9,26.6,.175,,.521,12.3,78.0,.194,,Pepsi Center,756,457,18,450,
18,Indiana Pacers*,82,19705,42.1,88.6,.475,9.7,25.8,.374,32.4,62.7,.517,16.1,21.4,.752,9.5,34.3,43.8,26.4,8.8,5.0,13.9,19.8,9,Indiana Pacers*,27.0,48,34,50,32,3.33,-0.57,2.76,109.9,106.5,+3.4,98.1,.242,.292,.561,,.530,12.4,21.9,.182,,.516,14.1,76.2,.184,,Bankers Life Fieldhouse,689,310,16,812,
21,Detroit Pistons*,82,19855,39.5,89.9,.440,12.3,35.4,.348,27.2,54.4,.500,17.6,23.5,.747,11.6,34.2,45.8,22.9,7.1,4.1,14.1,22.5,16,Detroit Pistons*,26.9,41,41,40,42,-0.24,-0.31,-0.56,109.0,109.2,-0.2,97.4,.262,.394,.544,,.509,12.3,24.8,.195,,.526,12.8,78.7,.211,,Little Caesars Arena,675,963,16,487,
19,Brooklyn Nets*,82,19980,39.3,87.6,.449,12.5,35.3,.353,26.8,52.3,.513,18.5,24.9,.745,10.7,34.8,45.5,23.3,6.4,4.0,14.7,21.0,15,Brooklyn Nets*,25.4,42,40,41,41,-0.07,-0.33,-0.40,109.6,109.7,-0.1,100.8,.284,.403,.556,,.520,13.0,23.8,.211,,.512,11.6,76.4,.190,,Barclays Center,612,597,14,941,
