Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk2,Team2,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%2,TOV%2,DRB%,FT/FGA2,Arena,Attend,Attend./G
7,Miami Heat*,82,19755,40.3,84.3,.478,6.6,19.1,.345,33.7,65.2,.517,21.4,30.6,.700,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,6,Miami Heat*,29.2,52,30,52,30,3.87,-0.27,3.59,108.7,104.5,+4.2,91.6,.363,.227,.556,,.517,13.9,26.7,.254,,.477,12.4,76.4,.251,,AmericanAirlines Arena,818,149,19,955,
7,Miami Heat*,82,19755,40.3,84.3,.478,6.6,19.1,.345,33.7,65.2,.517,21.4,30.6,.700,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,6,Miami Heat*,29.2,52,30,52,30,3.87,-0.27,3.59,108.7,104.5,+4.2,91.6,.363,.227,.556,,.517,13.9,26.7,.254,,.477,12.4,76.4,.251,,AmericanAirlines Arena,818,149,19,955,
1,Dallas Mavericks*,82,19880,40.6,87.7,.462,5.7,15.3,.374,34.8,72.4,.481,25.0,31.9,.783,14.2,33.4,47.6,20.3,8.2,6.7,15.3,25.2,3,Dallas Mavericks*,27.5,60,22,58,24,6.07,-0.11,5.96,111.8,105.0,+6.8,87.8,.364,.175,.550,,.495,13.1,31.8,.285,,.475,13.7,72.2,.257,,American Airlines Center,824,693,20,114,
4,Detroit Pistons*,82,19830,41.6,91.5,.455,7.8,20.2,.384,33.8,71.2,.475,19.8,27.2,.727,13.6,32.7,46.3,27.5,8.1,6.8,13.0,21.1,2,Detroit Pistons*,28.5,64,18,60,22,6.67,-0.44,6.24,110.8,103.1,+7.7,86.8,.297,.221,.535,,.497,11.2,28.9,.216,,.477,13.7,71.2,.191,,The Palace of Auburn Hills,905,116,22,076,
7,Miami Heat*,82,19755,40.3,84.3,.478,6.6,19.1,.345,33.7,65.2,.517,21.4,30.6,.700,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,6,Miami Heat*,29.2,52,30,52,30,3.87,-0.27,3.59,108.7,104.5,+4.2,91.6,.363,.227,.556,,.517,13.9,26.7,.254,,.477,12.4,76.4,.251,,AmericanAirlines Arena,818,149,19,955,
1,Dallas Mavericks*,82,19880,40.6,87.7,.462,5.7,15.3,.374,34.8,72.4,.481,25.0,31.9,.783,14.2,33.4,47.6,20.3,8.2,6.7,15.3,25.2,3,Dallas Mavericks*,27.5,60,22,58,24,6.07,-0.11,5.96,111.8,105.0,+6.8,87.8,.364,.175,.550,,.495,13.1,31.8,.285,,.475,13.7,72.2,.257,,American Airlines Center,824,693,20,114,
2,Phoenix Suns*,82,19955,43.0,90.0,.479,10.5,26.3,.399,32.5,63.6,.511,14.9,18.5,.806,9.8,33.3,43.0,27.3,6.9,5.2,13.7,21.1,4,Phoenix Suns*,27.5,54,28,55,27,5.55,-0.07,5.48,111.5,105.8,+5.7,95.8,.206,.293,.568,,.537,12.2,22.1,.166,,.490,13.2,72.1,.200,,America West Arena,730,179,17,809,
9,Cleveland Cavaliers*,82,19830,39.2,86.4,.454,6.7,19.7,.339,32.5,66.7,.487,22.8,31.2,.729,12.9,33.8,46.8,21.0,7.6,5.3,15.3,23.4,8,Cleveland Cavaliers*,27.1,50,32,48,34,2.23,-0.06,2.17,107.8,105.4,+2.4,89.8,.362,.228,.538,,.492,13.3,28.4,.263,,.490,12.8,75.7,.226,,Gund Arena,792,391,19,327,
4,Detroit Pistons*,82,19830,41.6,91.5,.455,7.8,20.2,.384,33.8,71.2,.475,19.8,27.2,.727,13.6,32.7,46.3,27.5,8.1,6.8,13.0,21.1,2,Detroit Pistons*,28.5,64,18,60,22,6.67,-0.44,6.24,110.8,103.1,+7.7,86.8,.297,.221,.535,,.497,11.2,28.9,.216,,.477,13.7,71.2,.191,,The Palace of Auburn Hills,905,116,22,076,
7,Miami Heat*,82,19755,40.3,84.3,.478,6.6,19.1,.345,33.7,65.2,.517,21.4,30.6,.700,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,6,Miami Heat*,29.2,52,30,52,30,3.87,-0.27,3.59,108.7,104.5,+4.2,91.6,.363,.227,.556,,.517,13.9,26.7,.254,,.477,12.4,76.4,.251,,AmericanAirlines Arena,818,149,19,955,
25,New Jersey Nets*,82,19780,37.5,85.3,.440,6.4,19.5,.330,31.1,65.8,.472,22.4,29.5,.758,11.1,34.3,45.4,25.4,7.5,3.8,15.1,25.7,13,New Jersey Nets*,28.6,49,33,45,37,1.37,-0.26,1.11,103.9,102.4,+1.5,89.8,.346,.229,.528,,.478,13.3,24.0,.262,,.476,14.0,76.3,.266,,Continental Airlines Arena,691,543,16,867,
1,Dallas Mavericks*,82,19880,40.6,87.7,.462,5.7,15.3,.374,34.8,72.4,.481,25.0,31.9,.783,14.2,33.4,47.6,20.3,8.2,6.7,15.3,25.2,3,Dallas Mavericks*,27.5,60,22,58,24,6.07,-0.11,5.96,111.8,105.0,+6.8,87.8,.364,.175,.550,,.495,13.1,31.8,.285,,.475,13.7,72.2,.257,,American Airlines Center,824,693,20,114,
18,Los Angeles Clippers*,82,19805,39.5,85.1,.465,3.8,11.1,.344,35.7,74.0,.483,22.4,28.3,.791,10.9,35.7,46.7,22.6,7.1,6.6,15.7,24.7,12,Los Angeles Clippers*,26.8,47,35,46,36,1.57,0.18,1.75,105.3,103.6,+1.7,91.7,.332,.131,.540,,.487,13.8,25.4,.263,,.471,12.2,75.9,.240,,STAPLES Center,712,409,17,376,
2,Phoenix Suns*,82,19955,43.0,90.0,.479,10.5,26.3,.399,32.5,63.6,.511,14.9,18.5,.806,9.8,33.3,43.0,27.3,6.9,5.2,13.7,21.1,4,Phoenix Suns*,27.5,54,28,55,27,5.55,-0.07,5.48,111.5,105.8,+5.7,95.8,.206,.293,.568,,.537,12.2,22.1,.166,,.490,13.2,72.1,.200,,America West Arena,730,179,17,809,
10,San Antonio Spurs*,82,19805,41.0,86.8,.472,7.2,18.6,.385,33.8,68.2,.496,18.2,25.9,.702,11.7,34.9,46.5,23.5,7.4,6.4,15.4,23.5,1,San Antonio Spurs*,29.8,63,19,61,21,6.82,-0.13,6.69,107.3,99.6,+7.7,88.5,.298,.215,.546,,.513,13.6,26.0,.209,,.457,13.5,74.2,.220,,SBC Center,770,677,18,797,
