Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk2,Team2,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%2,TOV%2,DRB%,FT/FGA2,Arena,Attend,Attend./G
26,New York Knicks*,50,12100,36.8,84.6,.435,4.7,13.4,.353,32.0,71.1,.450,20.4,27.8,.732,12.6,34.5,47.1,22.0,9.0,6.0,18.4,26.0,14,New York Knicks*,29.0,27,23,27,23,1.02,0.43,1.45,98.6,97.5,+1.1,86.9,.329,.159,.509,,.463,15.9,27.9,.241,,.434,14.9,71.0,.258,,Madison Square Garden (IV),494,075,,
1,Indiana Pacers*,50,12100,39.7,88.8,.448,6.8,18.3,.368,33.0,70.4,.469,22.4,28.2,.796,13.2,33.3,46.5,23.1,7.3,5.1,14.9,24.8,5,Indiana Pacers*,30.8,33,17,32,18,3.74,0.12,3.86,108.7,104.4,+4.3,86.4,.318,.207,.537,,.486,12.8,28.7,.253,,.460,12.7,69.9,.236,,Market Square Arena,404,536,,
8,Portland Trail Blazers*,50,12175,38.6,87.4,.442,5.4,14.9,.364,33.2,72.5,.457,22.1,29.8,.743,14.3,34.7,49.0,23.7,9.1,6.4,17.0,24.9,3,Portland Trail Blazers*,27.4,35,15,36,14,6.36,-0.69,5.67,104.8,97.7,+7.1,89.2,.341,.171,.521,,.473,14.5,31.8,.253,,.445,14.9,71.8,.233,,Rose Garden Arena,486,556,,
23,Philadelphia 76ers*,50,12150,36.9,86.6,.426,2.2,8.3,.264,34.7,78.3,.444,23.9,33.1,.722,16.2,31.8,48.1,20.8,12.1,6.0,18.3,25.7,12,Philadelphia 76ers*,26.0,28,22,29,21,2.06,0.50,2.56,99.9,97.6,+2.3,88.6,.383,.096,.494,,.439,15.3,34.2,.276,,.454,17.1,69.8,.249,,First Union Center,436,444,,
19,Atlanta Hawks*,50,12075,35.8,87.6,.409,4.6,15.0,.306,31.3,72.6,.431,24.2,33.1,.731,15.7,34.9,50.7,18.2,8.1,6.1,17.4,23.0,7,Atlanta Hawks*,29.6,31,19,31,19,2.90,-0.08,2.82,100.5,97.1,+3.4,85.3,.378,.171,.492,,.436,14.5,33.1,.277,,.437,13.4,72.1,.202,,Georgia Dome,331,831,,
3,Utah Jazz*,50,12175,38.2,82.1,.465,3.2,8.8,.361,35.0,73.3,.478,26.2,34.2,.767,12.6,34.2,46.8,27.3,9.0,6.3,18.5,25.7,2,Utah Jazz*,30.3,37,13,37,13,6.52,-0.99,5.54,105.8,98.4,+7.4,87.0,.417,.107,.545,,.485,16.0,30.0,.320,,.441,14.4,70.4,.242,,Delta Center,493,120,,
2,Los Angeles Lakers*,50,12050,40.0,85.5,.468,5.2,14.9,.352,34.8,70.6,.492,22.3,32.7,.683,13.5,32.2,45.7,23.8,8.5,6.2,16.4,26.8,8,Los Angeles Lakers*,27.5,31,19,30,20,3.02,-0.35,2.68,107.6,104.3,+3.3,91.6,.382,.174,.538,,.498,14.1,30.6,.261,,.468,13.3,70.2,.267,,Great Western Forum,430,007,,
10,Detroit Pistons*,50,12050,38.3,85.7,.447,5.7,15.7,.365,32.6,70.1,.465,21.9,29.6,.740,14.0,32.6,46.5,23.3,10.2,4.8,18.2,26.3,6,Detroit Pistons*,27.7,29,21,32,18,3.42,0.55,3.97,104.2,100.3,+3.9,86.3,.345,.183,.528,,.480,15.6,30.5,.256,,.468,15.4,72.0,.259,,The Palace of Auburn Hills,444,585,,
7,Milwaukee Bucks*,50,12050,40.1,87.4,.459,5.3,14.2,.373,34.8,73.2,.476,19.4,26.4,.733,13.0,31.3,44.4,23.6,10.1,4.6,16.5,26.1,13,Milwaukee Bucks*,28.3,28,22,28,22,1.66,0.00,1.66,104.9,103.0,+1.9,87.0,.303,.162,.530,,.489,14.3,29.0,.222,,.463,16.0,67.6,.275,,Bradley Center,381,948,,
9,Miami Heat*,50,12025,38.0,83.9,.453,6.8,18.9,.359,31.2,65.0,.481,21.8,29.7,.735,11.8,35.6,47.4,24.0,7.7,7.2,17.5,24.4,4,Miami Heat*,30.3,33,17,35,15,4.96,0.15,5.11,104.7,98.9,+5.8,84.8,.354,.226,.540,,.494,15.3,27.3,.260,,.439,13.6,71.0,.226,,Miami Arena,378,813,,
21,Orlando Magic*,50,12050,37.8,88.4,.428,5.0,15.1,.330,32.8,73.3,.448,19.6,28.1,.700,15.4,32.4,47.8,23.9,11.1,4.8,18.4,21.0,9,Orlando Magic*,28.7,33,17,30,20,2.60,0.51,3.11,100.3,97.4,+2.9,88.8,.318,.171,.498,,.456,15.4,32.6,.222,,.473,16.7,70.8,.181,,Orlando Arena,411,091,,
5,Houston Rockets*,50,12075,39.3,85.0,.462,7.5,20.5,.368,31.8,64.6,.492,19.4,26.6,.729,12.0,34.5,46.5,23.7,8.6,5.8,18.2,21.5,10,Houston Rockets*,29.6,31,19,29,21,2.32,-0.93,1.39,105.4,102.9,+2.5,88.8,.313,.241,.545,,.506,15.8,27.8,.228,,.461,12.4,69.9,.188,,Compaq Center,407,125,,
4,Phoenix Suns*,50,12050,39.8,88.6,.449,5.8,15.5,.372,34.0,73.1,.465,20.4,26.9,.760,13.2,31.4,44.6,27.6,9.8,4.4,15.1,22.6,11,Phoenix Suns*,29.3,27,23,29,21,2.26,-0.11,2.15,105.8,103.3,+2.5,90.0,.303,.175,.526,,.481,13.0,28.4,.231,,.485,15.4,69.8,.216,,America West Arena,472,283,,
17,Minnesota Timberwolves*,50,12025,40.3,94.9,.425,2.7,9.0,.298,37.6,85.9,.438,18.6,25.1,.743,16.5,30.5,47.1,26.7,9.3,6.0,14.1,26.0,15,Minnesota Timberwolves*,27.2,25,25,26,24,0.38,-0.55,-0.17,101.9,101.5,+0.4,91.0,.264,.095,.481,,.439,11.7,32.5,.196,,.467,15.8,70.2,.276,,Target Center,427,974,,
13,Sacramento Kings*,50,12200,39.3,88.3,.445,5.9,19.3,.308,33.4,69.0,.484,18.1,26.5,.683,14.5,32.2,46.7,23.1,9.1,4.8,17.3,20.8,17,Sacramento Kings*,26.1,27,23,24,26,-0.42,-0.47,-0.89,102.7,103.1,-0.4,96.0,.300,.219,.514,,.479,14.7,30.6,.205,,.471,13.7,67.7,.176,,ARCO Arena (II),418,751,,
