Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk2,Team2,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%2,TOV%2,DRB%,FT/FGA2,Arena,Attend,Attend./G
18,Cleveland Cavaliers*,82,19880,39.6,88.5,.447,6.6,18.7,.352,33.0,69.9,.473,19.7,28.4,.696,13.8,33.6,47.4,22.7,8.3,4.7,15.6,23.7,7,Cleveland Cavaliers*,26.9,50,32,52,30,3.83,-0.50,3.33,105.5,101.3,+4.2,90.8,.320,.211,.522,,.484,13.4,29.7,.223,,.480,14.7,75.8,.243,,Quicken Loans Arena,837,883,20,436,
6,Detroit Pistons*,82,19880,40.7,89.7,.454,6.2,18.1,.344,34.5,71.6,.481,21.3,27.5,.774,13.1,32.8,46.0,24.5,8.1,6.5,13.8,23.1,6,Detroit Pistons*,29.0,53,29,53,29,4.16,-0.47,3.69,108.9,104.2,+4.7,87.3,.307,.201,.535,,.488,12.0,28.3,.237,,.477,14.3,70.9,.234,,The Palace of Auburn Hills,905,116,22,076,
4,Utah Jazz*,82,19805,40.6,85.6,.474,4.7,14.0,.335,35.9,71.6,.501,24.2,32.6,.743,13.6,32.5,46.1,26.8,7.6,4.5,16.9,27.3,8,Utah Jazz*,25.9,51,31,49,33,2.87,0.20,3.06,110.1,107.0,+3.1,91.6,.380,.163,.551,,.502,14.5,31.7,.283,,.496,14.4,75.1,.314,,EnergySolutions Arena,802,214,19,566,
16,New Jersey Nets*,82,19880,38.5,84.3,.457,8.0,22.1,.363,30.4,62.1,.490,20.7,28.5,.727,10.9,33.4,44.2,25.9,6.6,3.6,16.0,24.7,16,New Jersey Nets*,28.2,41,41,39,43,-0.77,-0.23,-1.00,105.7,106.6,-0.9,91.4,.338,.263,.546,,.504,14.2,24.6,.245,,.490,13.7,74.4,.266,,Continental Airlines Arena,693,955,16,926,
22,Chicago Bulls*,82,19780,39.5,86.3,.457,6.2,16.0,.388,33.2,70.3,.473,19.8,27.0,.734,12.7,33.6,46.4,23.7,8.3,5.8,17.0,24.7,4,Chicago Bulls*,26.0,49,33,55,27,5.01,-0.49,4.52,104.9,99.6,+5.3,93.6,.313,.186,.534,,.493,14.7,28.6,.229,,.473,16.2,74.3,.252,,United Center,912,364,22,253,
1,Phoenix Suns*,82,19905,42.7,86.4,.494,9.9,24.8,.399,32.8,61.6,.532,18.6,23.0,.808,9.3,32.6,41.9,26.8,7.0,5.0,15.0,20.9,3,Phoenix Suns*,27.6,61,21,59,23,7.30,-0.03,7.28,113.9,106.4,+7.5,95.6,.267,.287,.590,,.551,13.4,22.7,.215,,.492,13.6,71.9,.206,,US Airways Center,755,302,18,422,
12,Golden State Warriors*,82,19755,40.0,86.4,.463,8.6,24.1,.356,31.4,62.3,.504,18.6,25.9,.717,11.5,30.1,41.6,23.9,9.2,5.7,16.0,23.7,13,Golden State Warriors*,24.6,42,40,40,42,-0.34,0.34,0.00,107.0,107.4,-0.4,99.2,.300,.279,.548,,.512,14.1,25.6,.215,,.506,16.1,69.6,.264,,Oracle Arena,742,267,18,104,
24,Miami Heat*,82,19855,39.2,84.5,.464,7.1,20.7,.343,32.1,63.8,.503,18.7,27.1,.690,11.0,33.9,44.9,22.6,7.6,5.9,16.1,23.5,17,Miami Heat*,29.3,44,38,38,44,-0.91,-0.29,-1.21,104.3,105.3,-1.0,89.9,.321,.245,.541,,.506,14.3,24.9,.222,,.485,13.8,73.3,.232,,AmericanAirlines Arena,808,541,19,721,
3,Washington Wizards*,82,19830,39.5,87.7,.450,7.2,20.8,.348,32.3,67.0,.482,23.9,31.2,.765,12.8,30.6,43.4,21.4,8.2,4.8,14.6,23.5,14,Washington Wizards*,26.8,41,41,40,42,-0.51,-0.28,-0.80,110.1,110.6,-0.5,94.1,.356,.237,.542,,.491,12.6,28.1,.272,,.517,14.4,71.0,.249,,Verizon Center,753,283,18,373,
21,Orlando Magic*,82,19780,38.8,82.2,.472,4.6,13.0,.356,34.2,69.2,.494,22.7,32.3,.702,12.4,32.7,45.1,20.6,7.6,5.6,18.8,25.7,11,Orlando Magic*,25.6,40,42,43,39,0.78,-0.43,0.35,104.9,104.1,+0.8,89.9,.393,.158,.544,,.500,16.3,29.3,.276,,.480,14.6,73.7,.286,,Amway Arena,700,887,17,095,
